,t,Z_UM,Y_UM,X_UM,ID_I,ID_J,SL_UM,SUMINT
0,0,0.8095674230375087,31.436335414894295,91.30259417935812,253571,253580,9.50882807961106,3511
1,0,2.336215725056224,30.07857710712507,76.33459595580732,253578,253593,4.629138680336977,3622
2,0,2.422568948540998,35.845148114067655,102.13523244019282,253582,253594,5.086342204237755,4442
3,0,2.324516861363967,38.3917264582839,104.06095428441184,253586,253595,9.11884110763985,3765
4,0,1.0409287100161706,35.23155384640643,116.31856210733852,253585,253572,5.494385840450223,4200
5,0,1.535328291099408,27.365050435304433,97.49307635363664,253591,253571,6.716147861633679,3492
6,0,3.1283321136469633,25.3873535274209,83.59235266539991,253590,253592,9.142754528220966,4120
7,0,2.3428061326383496,22.709256115216014,51.34332140930856,253589,253575,5.288513716381783,3992
8,0,2.324516861363967,38.3917264582839,104.06095428441184,253595,253586,9.11884110763985,3765
9,0,2.422568948540998,35.845148114067655,102.13523244019282,253594,253582,5.086342204237755,4442
10,0,2.336215725056224,30.07857710712507,76.33459595580732,253593,253578,4.629138680336977,3622
11,0,3.1283321136469633,25.3873535274209,83.59235266539991,253592,253590,9.142754528220966,4120
12,0,3.2083276060541293,24.17137625650983,51.20585907756589,253599,253589,5.970924123867958,4042
13,0,2.6283879403369155,37.814346421232926,109.75434132399062,253597,253585,9.097716336552335,4291
14,0,7.04158930748174,47.04827977244608,48.56773048789308,253606,253659,9.317850290959361,3391
15,0,2.4013624818154895,22.82494268899832,58.55813563963082,253608,253573,4.792251505075693,3938
16,0,7.570023592174914,43.434930307577105,48.97460212701208,253614,253658,7.608274928168356,3510
17,0,5.1315058808670155,39.223999014441304,81.82228652341689,253619,253629,9.118801474184458,3848
18,0,4.824196097416224,42.511582139130795,59.679428219298615,253621,253615,4.7714559778922405,3677
19,0,3.055596308657039,36.98413603547698,145.36207344833497,253626,253574,10.612880034379428,3602
20,0,4.578091029345197,45.66829043419517,53.69269420666768,253624,253609,5.511023035622739,3767
