Label,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_COLOR,MEAN_INTENSITY,MEDIAN_INTENSITY,MIN_INTENSITY,MAX_INTENSITY,TOTAL_INTENSITY,STANDARD_DEVIATION,ESTIMATED_DIAMETER,ESTIMATED_DIAMETER,SNR,POSITION_Z_UM,POSITION_X_UM,POSITION_Y_UM
Cent_3b,3160,128,60.56802749633789,679.0884110361133,190.47951144159074,3.539471072916711,43.0,43,5.0,1,-10921639,85.35131396957124,81.0,31.0,203.0,61709.0,25.91774668342989,19.000000000784272,19.000000000784272,0.7277765473469991,1.7697355364583556,122.34375322617292,34.31656020590326
Cent_3b,3399,128,58.288936614990234,677.9043336873259,189.62119297748944,4.840587991113356,44.0,44,5.0,1,-10921639,82.88520055325034,80.0,33.0,166.0,59926.0,23.12891343381049,19.000000000784272,19.000000000784272,0.7193325574890866,2.420293995556678,122.13043127190822,34.161926581392926
Cent_3b,3274,128,64.88643646240234,677.9089316325586,191.99272913516114,4.4714967352704535,45.0,45,5.0,1,-10921639,88.10650069156293,83.0,32.0,207.0,63701.0,25.887910938345904,19.000000000784272,19.000000000784272,0.8061294122125391,2.2357483676352268,122.13125963220381,34.58917968971567
Cent_3b,3214,128,68.44161987304688,678.1194692166047,192.17164072699677,4.165532936206866,46.0,46,5.0,1,-10921639,86.90041493775934,83.0,35.0,213.0,62829.0,26.10188936909461,19.000000000784272,19.000000000784272,0.7781400058262975,2.082766468103433,122.16918983070045,34.62141218740687
Cent_3b,3454,128,68.74053955078125,679.0185703774172,194.9499936666367,2.9935794024548223,47.0,47,5.0,1,-10921639,88.94744121715075,83.0,38.0,200.0,64309.0,26.741400429038208,17.897413311467428,17.897413311467428,0.9207812627716971,1.4967897012274112,122.33117081691103,35.121956918988865
Cent_3b,3507,128,65.48225402832031,682.0785435180312,196.2228178720689,1.9219834467145476,48.0,48,5.0,1,-10921639,90.07607192254495,85.0,33.0,194.0,65125.0,26.601627010731676,11.094177065145859,11.094177065145859,1.0861264586856705,0.9609917233572738,122.88245190595629,35.35126740045049
Cent_3b,3571,128,56.32003402709961,681.6058793727758,197.6005200392429,2.711301916310673,49.0,49,5.0,1,-10921639,85.74827109266943,82.0,38.0,191.0,61996.0,24.008891051021383,17.7994590800026,17.7994590800026,0.9130964652189035,1.3556509581553364,122.79729730074405,35.599472569645954
Cent_3b,3623,128,62.35905838012695,682.0,198.0,0.0,50.0,50,5.0,1,-10921639,85.72614107883817,82.0,20.0,181.0,61980.0,27.207670010261293,9.01034192755536,9.01034192755536,1.2014446340040266,0.0,122.86830160000001,35.671442400000004
Cent_3b,3683,128,69.17125701904297,682.0,200.0,0.0,51.0,51,5.0,1,-10921639,84.55739972337483,82.0,19.0,193.0,61135.0,27.164329304825426,10.950330015372735,10.950330015372735,1.161122275187708,0.0,122.86830160000001,36.03176
Cent_3b,3737,128,74.27047729492188,680.0,195.0,0.0,52.0,52,5.0,1,-10921639,83.15491009681881,77.0,25.0,191.0,60121.0,30.164843740349763,15.013155135756852,15.013155135756852,1.0011084053484745,0.0,122.50798400000001,35.130966
Cent_3b,3879,128,69.43705749511719,678.0,196.0,0.0,53.0,53,5.0,1,-10921639,81.62793914246197,76.0,25.0,184.0,59017.0,27.68103132709242,10.955999126699789,10.955999126699789,1.0515329644509859,0.0,122.1476664,35.3111248
Cent_3b,3943,128,66.33887481689453,679.0,197.0,0.0,54.0,54,5.0,1,-10921639,79.42600276625173,75.0,19.0,187.0,57425.0,27.78106908263167,5.137248939446188,5.137248939446188,0.9816768740705253,0.0,122.3278252,35.4912836
Cent_3b,3812,128,58.73439025878906,680.0,194.0,0.0,55.0,55,5.0,1,-10921639,78.98616874135546,76.0,17.0,177.0,57107.0,26.588217812348034,10.96382535787164,10.96382535787164,0.9725149744590826,0.0,122.50798400000001,34.9508072
Cent_3b,4006,128,49.52903366088867,677.0,197.0,0.0,56.0,56,5.0,1,-10921639,76.99723374827109,75.0,17.0,178.0,55669.0,24.252537762162557,10.995679465499254,10.995679465499254,0.9963799259464934,0.0,121.9675076,35.4912836
