,t,Z_UM,Y_UM,X_UM,ID_I,ID_J,SL_UM,SUMINT
75,4,1.8718834665452642,13.893608408533328,136.41076772933766,11083,11067,7.367625692901332,157
76,4,3.620659746559801,17.91844980339253,70.5744379414398,11088,11080,10.48749824102277,127
77,4,5.443821958122913,15.912750704983502,75.52070492389565,11090,11096,8.6470714180653,148
78,4,4.002622562166394,18.505873566115387,137.719311532127,11093,11075,9.59246555512799,141
79,4,4.3763085212437565,23.909788860033053,93.52928621934032,11094,11079,8.893708888722639,137
80,4,4.921640540086186,14.976770576342087,88.27284565079317,11095,11085,8.771077481254832,137
81,4,6.076971276981019,11.310837059941564,66.21095743760893,11104,11087,5.950220716605526,133
82,4,5.542993489471689,12.86979178708406,131.0674025604086,11105,11083,7.877836036074996,153
83,4,7.227770526896424,11.451953163693128,58.968641109277954,11113,11084,9.852888888325435,131
84,5,1.7025970099888377,11.628944472546808,125.14222851645101,10763,10794,9.438390108003397,124
85,5,0.9217243566477338,13.877483097751853,128.8919361130467,10775,10763,2.6709551704908185,132
86,5,2.887706370521693,18.050803622492253,81.36086835577913,10777,10800,4.218174131189575,138
