,center_stdev,normal_stdev,sl_f,sl_i,sl_max,sl_min,t_cong,t_overlap,intensity,diameter,contrast
0,10.982896959784801,0.14970302196288,14.4327670683373,12.083045973594599,16.2404598586164,11.704699910719599,25,30.0,165.088596491228,12.6114253703793,0.154370067652306
1,10.982896959784801,0.14970302196288,14.4327670683373,12.083045973594599,16.2404598586164,11.704699910719599,25,30.0,165.088596491228,12.6114253703793,0.154370067652306
2,5.17743663950984,0.251432921343311,32.2596036546015,13.9964193935459,32.2596036546015,12.5003592674102,14,41.0,164.149576903932,12.671116294960198,0.118318876308493
3,6.10155651055631,0.297258856672165,41.5289037659771,15.0409681217642,41.5289037659771,14.260595481610501,1,47.0,187.536623648413,11.255822599595199,0.155963690379017
4,4.30491156307977,0.0787784098665851,40.7083470547837,27.132262228741602,41.1290056674851,14.5492223524155,2,34.0,163.647058823529,10.0192806498353,0.0906189179946714
5,1.7537339499131,0.192318364490306,43.352904501570904,25.977179439513197,43.5900843758193,15.480658352104498,0,36.0,162.045321637427,10.58348512807,0.100423591188346
6,6.300216234274559,0.251698732583613,34.2982680762884,10.903994368767,34.2982680762884,10.903994368767,13,59.0,177.98372343287602,8.47533396412386,0.097439145501041
7,4.30491156307977,0.0787784098665851,40.7083470547837,27.132262228741602,41.1290056674851,14.5492223524155,2,34.0,163.647058823529,10.0192806498353,0.0906189179946714
8,6.300216234274559,0.251698732583613,34.2982680762884,10.903994368767,34.2982680762884,10.903994368767,13,59.0,177.98372343287602,8.47533396412386,0.097439145501041
9,9.960023983136491,0.209522043255035,38.6754424185039,10.881475802358501,38.6754424185039,10.881475802358501,14,62.0,165.044647031323,7.81885104220448,0.0826470936897798
10,9.960023983136491,0.209522043255035,38.6754424185039,10.881475802358501,38.6754424185039,10.881475802358501,14,62.0,165.044647031323,7.81885104220448,0.0826470936897798
11,1.7537339499131,0.192318364490306,43.352904501570904,25.977179439513197,43.5900843758193,15.480658352104498,0,36.0,162.045321637427,10.58348512807,0.100423591188346
12,7.107805363232809,0.831040545885315,39.2199319727326,4.40787633283319,39.2199319727326,4.40787633283319,33,57.0,159.402542372881,10.832610764293198,0.0810936998354099
13,5.14694796275276,0.113470939603056,37.5835866075589,26.8475694574683,37.5835866075589,15.394891978363399,0,33.0,173.601398601399,7.28303661276655,0.103436118657759
14,8.78952912729638,0.0918976256642241,42.7369947741546,26.452742224672498,42.7369947741546,14.2002929002547,3,25.0,167.06625,6.93503718166253,0.0936863266862952
15,5.14694796275276,0.113470939603056,37.5835866075589,26.8475694574683,37.5835866075589,15.394891978363399,0,33.0,173.601398601399,7.28303661276655,0.103436118657759
16,8.78952912729638,0.0918976256642241,42.7369947741546,26.452742224672498,42.7369947741546,14.2002929002547,3,25.0,167.06625,6.93503718166253,0.0936863266862952
17,8.315822654482611,0.240200740561205,13.9531444350772,21.978673676711303,21.978673676711303,8.61133541927353,19,21.0,158.828725038402,7.620067591615079,0.079850090872966
18,13.4417569075089,0.277443057093646,40.5050504865451,17.751219994257198,40.5050504865451,11.636956592404301,4,37.0,159.507936507937,8.29323310542962,0.0795298862067178
19,8.315822654482611,0.240200740561205,13.9531444350772,21.978673676711303,21.978673676711303,8.61133541927353,19,21.0,158.828725038402,7.620067591615079,0.079850090872966
20,13.4417569075089,0.277443057093646,40.5050504865451,17.751219994257198,40.5050504865451,11.636956592404301,4,37.0,159.507936507937,8.29323310542962,0.0795298862067178
21,4.638060610976,0.228413904069552,12.4823783334268,20.4544172495213,25.7750416176336,11.016143198782899,3,24.0,153.36666666666702,7.74406455146788,0.0720170223779157
